depth_below_mudline,relative_depth,scour_depth,spring_type,k_intact,k_scoured,alpha_fem,alpha,depth_below_scour
1.1426581939061298,0.12286647246302469,2.5,t-z,1777.033878333005,5983.895863753289,3.3673504690673903,0.0,0.0
0.6855949163436703,0.07371988347781401,2.5,t-z,1898.5097645597607,3957.599223129728,2.084581968977886,0.0,0.0
0.2285316387812107,0.024573294492603297,2.5,t-z,1583.5196080300989,,,0.0,0.0
8.940587043762196,0.9613534455658275,3.5,t-z,6489.845703843497,37384.34075890363,5.760435989527981,0.780081293581454,5.440587043762196
8.482095400492337,0.9120532688701437,3.5,t-z,3511.873944834487,36351.77783548706,10.351105536961494,0.7663981422287628,4.982095400492337
8.023603757222482,0.8627530921744603,3.5,t-z,3442.844824863992,36085.34768981033,10.481258820962362,0.7508575318400548,4.523603757222482
7.565112113952624,0.8134529154787767,3.5,t-z,2716.748133754852,40072.907646799344,14.750321220029356,0.7330415292554147,4.065112113952624
7.106620470682767,0.7641527387830932,3.5,t-z,1877.579429602783,39288.01154102575,20.92481996851523,0.712391387516379,3.606620470682767
6.64812882741291,0.7148525620874095,3.5,t-z,2189.621162012868,37454.82392332399,17.10561834764724,0.6881395748366064,3.1481288274129096
6.189637184143052,0.665552385391726,3.5,t-z,1997.2345024146337,37115.544933276025,18.583468735596025,0.6591955298985679,2.689637184143052
5.731145540873196,0.6162522086960425,3.5,t-z,1701.6269472468791,34723.588727351955,20.406111212291535,0.6239405791975018,2.2311455408731957
5.272653897603338,0.5669520320003589,3.5,t-z,1633.9890502365415,32416.734331478696,19.839015645047283,0.5798255419495421,1.7726538976033384
4.814162254333481,0.5176518553046754,3.5,t-z,1630.0394725096933,29991.03580267155,18.398962913760485,0.5224733376306365,1.314162254333481
4.355670611063624,0.46835167860899174,3.5,t-z,1312.7000984738272,27072.627385368047,20.623619528057667,0.4432265762049469,0.8556706110636236
3.8971789677937663,0.41905150191330814,3.5,t-z,1663.862358214047,25174.65559481717,15.130251291843088,0.31924047355382734,0.39717896779376627
3.438687324523909,0.3697513252176246,3.5,t-z,1164.219347974708,,,0.0,0.0
2.980195681254052,0.32045114852194106,3.5,t-z,891.8759765780651,20776.591663587235,23.295382103801604,0.0,0.0
2.521704037984195,0.2711509718262575,3.5,t-z,807.7824423604185,17791.90359433447,22.02561316181224,0.0,0.0
2.0632123947143377,0.22185079513057393,3.5,t-z,1375.3904449572813,,,0.0,0.0
1.6047207514444803,0.17255061843489033,3.5,t-z,1511.2975014969372,,,0.0,0.0
1.1462291081746234,0.12325044173920681,3.5,t-z,1777.033878333005,11853.75431211321,6.6705280392475945,0.0,0.0
0.6877374649047665,0.07395026504352327,3.5,t-z,1898.5097645597607,8739.590425410966,4.603395035704524,0.0,0.0
0.2292458216349095,0.02465008834783973,3.5,t-z,1583.5196080300989,,,0.0,0.0
8.925797438621506,0.9597631654431726,3.0,t-z,6489.845703843497,32639.83518111916,5.029369983602043,0.8147978747930537,5.925797438621506
8.468064236640915,0.9105445415742919,3.0,t-z,3511.873944834487,31262.903940384254,8.902057542916069,0.8035718823515718,5.468064236640915
8.010331034660325,0.8613259177054112,3.0,t-z,3442.844824863992,33378.95720369156,9.695167485514013,0.7908752383805785,5.010331034660325
7.552597832679734,0.8121072938365305,3.0,t-z,2716.748133754852,35587.99915248962,13.099484162818948,0.776392736721599,4.552597832679734
7.094864630699142,0.7628886699676496,3.0,t-z,1877.579429602783,35376.41857780481,18.841503065086826,0.7597097810459572,4.094864630699142
6.637131428718551,0.7136700460987689,3.0,t-z,2189.621162012868,33830.049336789205,15.450183768634217,0.7402685322168404,3.6371314287185514
6.179398226737961,0.6644514222298882,3.0,t-z,1997.2345024146337,34207.27243149301,17.127318995409308,0.7172975903405003,3.179398226737961
5.721665024757369,0.6152327983610074,3.0,t-z,1701.6269472468791,,,0.6896934824666325,2.7216650247573693
5.263931822776778,0.5660141744921265,3.0,t-z,1633.9890502365415,30672.51746275008,18.771556307742593,0.655807749331801,2.2639318227767777
4.806198620796186,0.5167955506232458,3.0,t-z,1630.0394725096933,27477.06930780011,16.85668952880938,0.6130302367250958,1.8061986207961862
4.3484654188155965,0.4675769267543652,3.0,t-z,1312.7000984738272,26520.81235147384,20.20325311341676,0.5568675309699957,1.3484654188155965
3.890732216835005,0.41835830288548437,3.0,t-z,1663.862358214047,23178.451356182853,13.930510082013088,0.4784735221590426,0.8907322168350049
3.4329990148544134,0.36913967901660355,3.0,t-z,1164.219347974708,22290.152000416216,19.14600718429261,0.35514574415993844,0.4329990148544134
2.9752658128738223,0.3199210551477228,3.0,t-z,891.8759765780651,,,0.0,0.0
2.517532610893232,0.27070243127884214,3.0,t-z,807.7824423604185,,,0.0,0.0
2.059799408912641,0.22148380740996138,3.0,t-z,1375.3904449572813,15833.03858509198,11.511668299821396,0.0,0.0
1.602066206932049,0.17226518354108053,3.0,t-z,1511.2975014969372,,,0.0,0.0
1.1443330049514575,0.12304655967219973,3.0,t-z,1777.033878333005,10692.561391924455,6.0170835921006205,0.0,0.0
0.6865998029708669,0.073827935803319,3.0,t-z,1898.5097645597607,,,0.0,0.0
0.2288666009902766,0.02460931193443834,3.0,t-z,1583.5196080300989,,,0.0,0.0
8.957291793823224,0.9631496552498089,4.0,t-z,6489.845703843497,46916.24098087414,7.229176643304297,0.7439330967484523,4.957291793823224
8.497943496704085,0.9137573652369984,4.0,t-z,3511.873944834487,45338.90722817244,12.910175006383733,0.7275286127014123,4.497943496704085
8.038595199584943,0.8643650752241874,4.0,t-z,3442.844824863992,40797.140021387175,11.849834104271268,0.7088022421173813,4.038595199584943
7.579246902465802,0.8149727852113765,4.0,t-z,2716.748133754852,39416.80097692335,14.50881680461298,0.6871994471430365,3.579246902465802
7.119898605346662,0.7655804951985657,4.0,t-z,1877.579429602783,39028.87921771702,20.7868059280847,0.6619624208482107,3.1198986053466617
6.660550308227521,0.7161882051857549,4.0,t-z,2189.621162012868,39675.38201632063,18.11974724424383,0.6320197957689772,2.6605503082275206
6.20120201110838,0.6667959151729441,4.0,t-z,1997.2345024146337,36566.910582999306,18.308771723495827,0.595788355569571,2.2012020111083803
5.741853713989239,0.6174036251601331,4.0,t-z,1701.6269472468791,33574.79640954318,19.73099712828655,0.550782049274372,1.7418537139892392
5.282505416870099,0.5680113351473224,4.0,t-z,1633.9890502365415,33286.301274663914,20.371189923118077,0.4927307071674501,1.282505416870099
4.823157119750958,0.5186190451345115,4.0,t-z,1630.0394725096933,30545.694452598756,18.739236053939862,0.41311947107873837,0.8231571197509577
4.3638088226318175,0.46922675512170076,4.0,t-z,1312.7000984738272,27251.945401314737,20.760221952446276,0.28873787466652556,0.36380882263181746
3.904460525512676,0.41983446510888983,4.0,t-z,1663.862358214047,,,0.0,0.0
3.445112228393536,0.37044217509607913,4.0,t-z,1164.219347974708,22968.53679126635,19.728702182473373,0.0,0.0
2.9857639312743958,0.3210498850832683,4.0,t-z,891.8759765780651,,,0.0,0.0
2.526415634155254,0.2716575950704574,4.0,t-z,807.7824423604185,19098.242215914164,23.64280431759231,0.0,0.0
2.067067337036113,0.22226530505764655,4.0,t-z,1375.3904449572813,,,0.0,0.0
1.6077190399169732,0.17287301504483582,4.0,t-z,1511.2975014969372,,,0.0,0.0
1.148370742797833,0.12348072503202503,4.0,t-z,1777.033878333005,12834.017173542532,7.222156724204848,0.0,0.0
0.6890224456786918,0.07408843501921417,4.0,t-z,1898.5097645597607,8890.66932839302,4.682972663274476,0.0,0.0
0.2296741485595509,0.02469614500640332,4.0,t-z,1583.5196080300989,,,0.0,0.0
