run,S_D,scour_m,su0,k_su,Hmax_kN,H_ratio,V_ratio,f1_Hz,f1_f0,fixity_proxy
123,0.375,3.0,13.983690450665812,21.209026109320337,21892.99609375,0.8418908286198662,0.9492381350857024,0.254194286387979,0.9683815997128388,0.33051914329753296
124,0.375,3.0,18.48931925163521,35.314105385950946,33697.453125,0.8517723015437861,0.9583146034663422,0.2589752057988088,0.9865950475953419,0.30182442148168337
125,0.375,3.0,12.75158482628083,16.541969735826637,17153.255859375,0.826043322737303,0.9427771846667352,0.2505341742782246,0.954437992756377,0.3504264327661775
126,0.375,3.0,13.026493999207467,16.20793297515892,18074.11328125,0.8283245690699975,0.9358874925597052,0.25132334048232907,0.9574444097849782,0.3462593751293399
127,0.375,3.0,19.575282717722487,24.3288905333914,25720.2734375,0.8363843761372738,0.9417025335305168,0.2560388720733726,0.9754087554456097,0.31979524731568554
128,0.375,3.0,14.512470418285105,20.73457925663076,21027.919921875,0.8391310718619767,0.949068894057582,0.2536197630165618,0.9661928885919436,0.33374978507806835
129,0.375,3.0,13.27986742768248,12.869117993395855,13955.9404296875,0.8143352323817578,0.939110441340575,0.24658876553165296,0.9394075163132732,0.37011390399382793
130,0.375,3.0,17.986849718409232,18.5584929553384,19802.814453125,0.827702897413747,0.9423186411745252,0.2525242550434791,0.962019428289013,0.3397527973128848
131,0.375,3.0,17.12650926429887,24.982763206303456,25532.87109375,0.8393289775147693,0.9431600328807248,0.256051172386192,0.9754556148647346,0.31974487643721783
132,0.375,3.0,15.74254343561085,17.031759807782805,17494.05078125,0.8216739189983324,0.941617504757604,0.2506835297932297,0.9550069793162316,0.3496105071843088
133,0.375,3.0,20.85097497294725,18.684470024722817,19205.603515625,0.8155121882687721,0.93828960726871,0.25193925707936676,0.9597908130342578,0.34289722489787033
134,0.375,3.0,15.375164428491896,24.349438856543525,24368.103515625,0.844212856250557,0.9487830670321488,0.255553041167017,0.9735579282025122,0.3226904270091479
135,0.375,3.0,13.427584083946686,15.178341585324194,16581.53125,0.820208934479754,0.9336151060695912,0.24985201544237204,0.9518392322802548,0.3539378151680341
136,0.375,3.0,18.525846891216183,26.941280412003543,26324.470703125,0.8394457369357448,0.9472222995998032,0.2563941267085371,0.9767621377611386,0.31770386643044846
137,0.375,3.0,9.763450603109684,12.742524670685643,13730.267578125,0.8185857077033304,0.9377518078680628,0.24661329579530397,0.9395009670996511,0.37006051280944974
138,0.375,3.0,15.336064403601116,17.47099581128172,19345.078125,0.8319393035103345,0.9407456420273193,0.25227099753752563,0.96105461545927,0.34115088406307104
139,0.375,3.0,16.912808169633085,24.794269844562088,24364.234375,0.8456318559578005,0.9482887586128048,0.25550713272127173,0.9733830348374297,0.32294904973168265
140,0.375,3.0,12.926473570248053,16.265667359082652,16472.841796875,0.8359217310937279,0.944099699827894,0.24984394053034026,0.951808469998608,0.3539999703119877
141,0.375,3.0,7.829096766143493,14.35752761338914,14548.1201171875,0.8327154833031246,0.9474501452918844,0.24799667183306853,0.9447710930316329,0.3633799224220657
142,0.375,3.0,11.94353269213686,19.360754869112128,19769.103515625,0.8364399018727834,0.944475790927774,0.252848523596847,0.9632547656559894,0.3380502483196184
143,0.375,3.0,15.600650017278127,18.14837100429396,18716.81640625,0.8249136931828698,0.9422544208104106,0.2517984358711524,0.9592543388718293,0.343707603922808
144,0.375,3.0,10.42635286688033,18.49751218611777,18186.419921875,0.8286245377309521,0.9489271214755848,0.251683473864845,0.9588163782348847,0.34439189800539477
145,0.375,3.0,20.30856578910321,29.436948130601856,29713.44921875,0.8476071829917915,0.9529602477175612,0.25767232094411313,0.9816315618389938,0.30994990286140356
146,0.375,3.0,12.469615269308976,14.719463808103466,15497.361328125,0.8187394692909589,0.938477436305149,0.24873816977345153,0.9475959124714998,0.3596093097522606
147,0.375,3.0,13.51404232723828,24.634480776490385,25399.056640625,0.8484165647273736,0.9448936895882132,0.2561072971451193,0.9756694284189487,0.3194390959760235
148,0.375,3.0,17.944339857253627,33.813147525082464,33211.64453125,0.854474579671174,0.9570828969665864,0.25884082903089317,0.9860831242499062,0.30267642829279245
149,0.375,3.0,11.83380292459481,13.532651098019562,14799.140625,0.8158928303195181,0.9287690699985856,0.247880022609885,0.9443267047530571,0.3638730449105591
150,0.375,3.0,13.22766204335602,13.763416355305404,15068.6650390625,0.8168518248141952,0.9335673983434072,0.24810450691012415,0.94518190283349,0.3627435210794043
151,0.375,3.0,18.59433638208274,22.974563640916468,24460.369140625,0.8369633776574238,0.9371529977691462,0.25544720473172916,0.9731547324502855,0.32327470264501923
152,0.375,3.0,15.996372860910274,23.28407729143866,23974.716796875,0.8277367788607426,0.946634058571682,0.2553095642899086,0.9726303757736293,0.3241013671257723
153,0.375,3.0,17.46256324267345,14.341704041270544,15584.4326171875,0.8143151963337174,0.9308776005053284,0.24842542394517733,0.9464044722161298,0.3610924596389791
154,0.375,3.0,14.817172879222955,20.60684573188675,20966.671875,0.8335399530854363,0.94148519388247,0.253561709280323,0.9659717263826466,0.33407065086092436
155,0.375,3.0,17.81740939725772,11.712207221892854,13646.66015625,0.7961698195702106,0.92987253334221,0.24559690499634107,0.9356289125313954,0.3747131391555754
156,0.375,3.0,9.921550512062778,12.62344636334193,13784.1689453125,0.8244305087771108,0.9373431420548098,0.24666225902630148,0.9396874980112395,0.36982047379780675
157,0.375,3.0,16.724699018919974,16.962763056871633,18271.67578125,0.8317727643729361,0.9415185202433416,0.2513046217341002,0.9573730986173982,0.3463195958037032
158,0.375,3.0,12.0214161566446,13.787182866163388,15202.787109375,0.8174089073927794,0.9253915318526116,0.24836884436696427,0.9461889259769141,0.36145101422244985
159,0.375,3.0,19.054754275647007,29.939170124509168,29940.642578125,0.8509965796059602,0.9512222770908842,0.25778703039019973,0.9820685603194945,0.3092518457387069
160,0.375,3.0,12.869722632728903,22.61635093719069,23464.13671875,0.8403450232993972,0.9429226883915354,0.25515397535225687,0.9720376422921583,0.32503013127198754
161,0.375,3.0,12.6588871169731,21.845886649814336,21668.45703125,0.8452012975916877,0.9509214216849848,0.254136992388556,0.9681633318060202,0.33086131480024356
162,0.375,3.0,18.1076904880827,20.336020854473603,22512.619140625,0.8351379324460861,0.937005159756622,0.2543476952002396,0.968966027762493,0.329600242466368
163,0.375,3.0,10.863631341962876,18.77973031134764,18540.216796875,0.8396800922493737,0.9465363794368112,0.2519564253550364,0.9598562175029951,0.3429203511539437
164,0.375,3.0,18.76847073448084,22.065156119746423,22350.546875,0.8323690172122153,0.9458811969862202,0.2542887346179397,0.9687414108215741,0.3299435151824542
165,0.375,3.0,10.249961752453522,16.67343846326145,16029.3427734375,0.8341968182501046,0.9493259831906004,0.24960226829452795,0.9508877925528336,0.35528382681472936
166,0.375,3.0,12.806862875248456,18.4666416943814,18139.037109375,0.8356085896350092,0.9499820516508094,0.25149763181284535,0.9581083921264375,0.3453556920870699
167,0.375,3.0,14.992611810776058,12.747318298443354,14070.169921875,0.8124829274223436,0.9381889492829022,0.24657612409911694,0.9393593573603879,0.3701419748932005
168,0.375,3.0,16.3998680381276,30.025278305870525,29027.28515625,0.8485857731698585,0.95578034228931,0.2575444646559482,0.9811444789913585,0.3107624388685795
169,0.375,3.0,11.341746167937446,15.394869268098914,15763.734375,0.8268107298319832,0.9388996136354024,0.24916706419626114,0.949229833804548,0.3574712268117178
170,0.375,3.0,10.336627529799369,11.230337627657969,12150.494140625,0.8095176657410189,0.9332466406588644,0.24392429916626382,0.9292569333164612,0.38256259040161433
171,0.375,3.0,12.05327761691392,18.719869727276336,19780.845703125,0.8387310356204625,0.9478954779169412,0.25282868911875234,0.9631792039905417,0.3381533143642502
172,0.375,3.0,20.607027359871086,34.80235995404995,34184.25390625,0.8562465950398732,0.955067292976663,0.2590556715848856,0.9869015910182901,0.30130053300074056
173,0.375,3.0,11.5257592747609,20.73135531856147,20980.3515625,0.8385928486413424,0.9351182096122888,0.25373267976796654,0.9666230576013005,0.3331479386514055
174,0.375,3.0,11.296278507373476,14.940512762578214,15590.4169921875,0.826158890532797,0.9452698206173388,0.24895221575245116,0.9484113445982447,0.3585533619680204
175,0.375,3.0,12.713436450166004,24.89580276077352,24916.37890625,0.8500133160370328,0.9522003134575792,0.25592072089955303,0.9749586453178913,0.320551846825394
176,0.375,3.0,11.581728973459771,12.061420140592888,13211.6201171875,0.8163418142488698,0.934902178970986,0.24560153962544398,0.9356465686699676,0.3748148492631503
177,0.375,3.0,13.571267039269149,15.410065531463356,16811.037109375,0.8261705180812516,0.9378163905621334,0.25008412217013437,0.9527234688519279,0.3527411748320282
178,0.375,3.0,12.29177469411022,20.914618163918096,21171.814453125,0.8391014498228283,0.9476760386636468,0.25382218441306936,0.9669640355699166,0.33263765308091564
179,0.375,3.0,9.307222796152251,17.883281338547487,17761.166015625,0.8369573930883428,0.9451644562448716,0.25137243507872103,0.9576314411477476,0.3460644284133471
180,0.375,3.0,14.683721621013516,19.118968603707163,20412.869140625,0.8344466992358363,0.9413984617064862,0.2531460919594062,0.9643883856560833,0.3363739100620476
181,0.375,3.0,19.372864206908343,19.17674908187617,20865.046875,0.8267216034286928,0.9452344390441588,0.25322679471998966,0.9646958318599519,0.33587731528259723
182,0.375,3.0,16.518549791936927,21.22405365315567,22301.791015625,0.8374271629768638,0.9459966530902044,0.25432454049665637,0.9688778173262341,0.32975422838419466
183,0.375,3.0,20.489037173806363,19.33139962777902,21126.228515625,0.8247164649230346,0.9376738937517832,0.25335551739133905,0.9651862152913495,0.33515251417953257
184,0.375,3.0,11.92375604846261,21.58287091485985,22463.9375,0.8472779857219576,0.9488385600075582,0.25462767600209746,0.970032645980568,0.3280697259320751
185,0.375,3.0,15.03993777950584,12.94363863902764,14443.5732421875,0.8197084364096349,0.9391316467362526,0.2470917738730694,0.9413237829188345,0.36766016443036836
186,0.375,3.0,10.815067421030491,9.710607159856131,11114.2490234375,0.7987188906606241,0.9208448052693824,0.24167972819851583,0.9207059888585704,0.39245579392101826
187,0.375,3.0,10.579171389311526,13.113842716688112,14600.1162109375,0.8220024097304992,0.9348835016206526,0.2477160385578644,0.9437019891432785,0.3646963739178555
188,0.375,3.0,18.199660426408133,25.45746609320735,26434.888671875,0.8433005718324614,0.9452723874569288,0.25641894978695623,0.9768567040581663,0.31755038766696964
189,0.375,3.0,12.982104633346458,16.233692234911807,16447.0390625,0.823778521926692,0.944278186896084,0.24981205551918823,0.9516870004780101,0.35416282723108805
190,0.375,3.0,12.216410194040124,16.496493818357774,18062.068359375,0.824485357457001,0.9378498093300756,0.2513809008145539,0.9576636923164306,0.34596730164495465
191,0.375,3.0,15.160102667801024,19.245360172493825,19819.05078125,0.8330491334070932,0.9413310548933717,0.2527101304038864,0.9627275412895692,0.33877312108661567
192,0.375,3.0,16.598673398198656,25.74946629043641,26722.265625,0.8381960277675944,0.9365118372605116,0.25659447443774436,0.9775253848713134,0.3165122370702419
193,0.375,3.0,20.22271782482248,22.614503033665173,23785.013671875,0.8334441701640666,0.9368934395219282,0.2550378210129352,0.9715951393290735,0.3256385866808836
194,0.375,3.0,10.130741408444273,22.59863580788426,22538.541015625,0.8515302071465256,0.94974205954601,0.2547719523016441,0.9705822827003423,0.3272639652372716
195,0.375,3.0,16.6532919120211,26.13069132187136,26302.779296875,0.8434272938668654,0.9547879017219204,0.2564257587271871,0.9768826434784688,0.3175244334211901
196,0.375,3.0,23.16309276712409,20.88027187423591,22554.91796875,0.8305184358393667,0.941081496047318,0.2541912333789186,0.9683699689329347,0.33044839632360523
197,0.375,3.0,11.655051123125505,26.707124396360467,24980.83203125,0.8398918807604647,0.9540923457869376,0.2560179349753451,0.9753289932260517,0.3199922304900347
198,0.375,3.0,14.421770001899516,18.42991297882492,18982.056640625,0.8206688744680095,0.938343828316613,0.2520872670816427,0.9603546737126946,0.34216713226641426
199,0.375,3.0,23.096340903215506,11.582778271519402,14080.10546875,0.7935687263417301,0.9284248423988772,0.24576423977997156,0.9362663931284705,0.37383842212929475
200,0.375,3.0,16.33595089624197,25.029480507671423,24432.9296875,0.8445245440624936,0.9523658484744064,0.25556605467622334,0.9736075046231398,0.3226099238346218
1,0.4375,3.5,17.35000707035917,21.135260084371343,21507.12109375,0.7959044441619161,0.919197417843885,0.25152885912415573,0.9582273560658366,0.34638724739290394
2,0.4375,3.5,11.087166475510786,18.453751058144785,17509.05078125,0.7982274619978352,0.9340537005918356,0.2484052737159,0.9463277076611925,0.3626779151524966
3,0.4375,3.5,15.273207569797425,22.658440762474363,21869.275390625,0.7919922907661143,0.9238423356259118,0.2519482094216598,0.9598249179847431,0.3441480998806281
4,0.4375,3.5,12.154904291518438,20.08741582350869,19202.673828125,0.7985098410203623,0.9357560911764948,0.24998693549628467,0.9523532253345355,0.3545918917482963
5,0.4375,3.5,11.737516568954174,28.8557062387013,26407.744140625,0.8130827352071064,0.9387559051958644,0.2548294067460218,0.9708011618401832,0.32800927894848825
6,0.4375,3.5,9.36323654015811,11.435086118786344,11990.27734375,0.7721311825928372,0.9171424006464745,0.24015138182777146,0.9148835822087302,0.40063196912427024
7,0.4375,3.5,13.651234782468118,20.053586002215653,20034.40625,0.8029243257370989,0.9398353747078014,0.25058186964562207,0.9546196935996003,0.35146037300184096
8,0.4375,3.5,18.928188174386595,20.14475111755221,20647.390625,0.7808744316545848,0.9111836352741997,0.2507600722155373,0.9552985762455464,0.35046713322383194
9,0.4375,3.5,17.051273061225068,13.839196541747564,14581.5419921875,0.7752398303469953,0.9174239184744812,0.243960236562203,0.9293938408507084,0.3838275846939304
10,0.4375,3.5,12.64474233692186,17.398580462602002,17922.07421875,0.7959442338662179,0.924954671647348,0.24864508260759863,0.9472412864889008,0.361442170166786
11,0.4375,3.5,10.680075067097984,10.410266995510238,10921.275390625,0.7648771088793676,0.921948582050393,0.23744476174197943,0.9045724098934971,0.41169630467678237
12,0.4375,3.5,19.70071283341377,18.68983226779888,18614.12890625,0.790506294150835,0.934378703259281,0.24890142894400083,0.9482178665641382,0.36007725551533454
13,0.4375,3.5,14.84979277306075,18.54090005794223,18583.333984375,0.7960413065774891,0.9293428924274176,0.2491800743824361,0.9492793975657154,0.3587092353841786
14,0.4375,3.5,10.903665193215144,15.048076538225706,15302.6689453125,0.7899507848978509,0.9280226470379273,0.24567738918196405,0.935935526049475,0.37595337062290163
15,0.4375,3.5,16.839229763559747,21.8153483268319,21877.3125,0.7948354215308232,0.9286599969271108,0.25184233658081423,0.9594215835414673,0.34470322908386997
16,0.4375,3.5,25.06802879734423,25.10012059132241,25141.560546875,0.7882468271980105,0.925344266308646,0.2535972752539563,0.9661072189420262,0.33495375545825334
17,0.4375,3.5,21.99515498965789,20.661129180280007,22038.482421875,0.7868450191796779,0.9151923232886614,0.2516420973420385,0.9586587497377408,0.3457310630837623
18,0.4375,3.5,11.708796277265836,19.239182024183773,18906.5078125,0.801132096770803,0.9370705695023774,0.24972323613940406,0.9513486331043642,0.3559588109639625
19,0.4375,3.5,16.48607498300795,21.128497484367085,20278.904296875,0.7974580848285098,0.93022788550643,0.2506555287830373,0.9549003063322357,0.3510511791937697
20,0.4375,3.5,12.330572282462647,14.354780013345362,14644.8046875,0.7760071112303354,0.9185808463684012,0.24457785412832236,0.9317467241321861,0.381068366799792
21,0.4375,3.5,15.58396595344531,25.48001119237249,24541.427734375,0.8052578319862393,0.9346810122432744,0.2536560135718624,0.966330989141847,0.3346936261312166
22,0.4375,3.5,21.624246197091168,23.75688076270149,24544.107421875,0.7947461281481643,0.926983486282354,0.2533526859078903,0.9651754284380704,0.3363457661871678
23,0.4375,3.5,17.6760544156295,19.967010650308765,19855.712890625,0.7925910102136641,0.9281556765501217,0.2501902047169557,0.953127602193602,0.35347368570135146
24,0.4375,3.5,16.029946280126634,21.934234174897973,21969.279296875,0.7952467195625909,0.922773527908304,0.25195141162113777,0.9598371171222498,0.34411922942355694
25,0.4375,3.5,21.20385814668831,32.25951206240798,30304.53515625,0.8070005517340093,0.938085791358333,0.2562200009349386,0.9760987861272973,0.31974823864039137
26,0.4375,3.5,17.4435138076005,28.15674863931928,27826.640625,0.8117001353209577,0.9341829750411648,0.25525644908020173,0.9724280274341922,0.3254741873679241
27,0.4375,3.5,11.01522433397307,9.963701500235898,10419.107421875,0.7614407928510036,0.9242019108627232,0.23605600659643441,0.8992817916480512,0.4171507148151063
28,0.4375,3.5,24.33127812196676,19.840340726829485,20806.400390625,0.783220996593872,0.9241302439430736,0.2505798557089517,0.9546120212823256,0.35136575372607537
29,0.4375,3.5,17.046827337033125,21.76126531543913,22065.482421875,0.795836553772147,0.9233039500376952,0.25195787215580384,0.9598617292525374,0.3440736972401277
30,0.4375,3.5,18.25589577813155,16.85415376954552,18195.51953125,0.7838837159266682,0.9159707348135304,0.24846681651462854,0.9465621618447637,0.3622673181291451
31,0.4375,3.5,13.476570940144615,23.30438114377887,21940.62890625,0.8082831160482837,0.9375577236964072,0.25210925863016714,0.9604384529795021,0.34329084345730293
32,0.4375,3.5,13.246246334195876,17.301393225708722,17173.70703125,0.7876351252091597,0.9241668772467032,0.24782593810217785,0.9441206637643419,0.365532749761382
33,0.4375,3.5,14.775639541360162,27.84473951611625,27679.326171875,0.8070630097100537,0.9300304881186532,0.25527911903587186,0.9725143911689921,0.32535782594768986
34,0.4375,3.5,12.380826005352484,23.358756550904808,22307.306640625,0.7964228634385808,0.9388567975628054,0.25241024993226835,0.9615851130510962,0.34165303371724465
35,0.4375,3.5,9.59150734529191,22.76546331125748,21869.833984375,0.8131519914947448,0.9366547776118466,0.2522545577969989,0.9609919864267439,0.34253049555591664
36,0.4375,3.5,14.215858396340073,23.22782578855045,21926.884765625,0.7973018521243552,0.9363009769351404,0.25205992360886703,0.9602505056911216,0.3435528271823298
37,0.4375,3.5,17.24765753046268,15.99780408007208,16705.810546875,0.7845194041032427,0.923683635348588,0.2469006948232353,0.9405958458806765,0.3700098071244921
38,0.4375,3.5,16.21092652679132,23.048549748136555,22188.337890625,0.7970248103191171,0.936520725993029,0.25212997376990626,0.9605173696241046,0.34315211377019417
39,0.4375,3.5,19.525137739615506,20.69025714142987,20865.681640625,0.7928781431122164,0.929784976783364,0.2509223400853099,0.955916753866866,0.3496062834889071
40,0.4375,3.5,14.413145894305762,19.68765469995605,19654.5859375,0.8005371307971564,0.9304702939845496,0.2502075987443748,0.9531938666889096,0.35341404500497287
41,0.4375,3.5,21.543439870490563,27.38191829830016,27606.201171875,0.8053827244233951,0.9320906262707038,0.2550022785976473,0.9714597365178489,0.3269308530879033
42,0.4375,3.5,11.478218644259472,17.164532401724447,17248.138671875,0.778269947985476,0.9177873963388292,0.24803908197802388,0.944932659228102,0.3644946119242808
43,0.4375,3.5,8.612813971878818,14.349399679263506,14557.998046875,0.7830197519404536,0.9170683483156822,0.24486089658499618,0.9328250060671391,0.3798152661296583
44,0.4375,3.5,11.260935436149174,18.669323071907712,18805.337890625,0.7972817342844959,0.9183563813280126,0.2496402996045963,0.951032677087441,0.35638851115471376
45,0.4375,3.5,19.1656283020175,25.60676102225761,24301.26171875,0.789019665935856,0.9328067745790168,0.2533779624682953,0.9652717223255061,0.33623379434912865
46,0.4375,3.5,13.119146730267683,25.184977227577093,24645.580078125,0.8142156203890583,0.9320270347117484,0.25381168278220223,0.9669240284311126,0.33383013290120916
47,0.4375,3.5,14.601371039424684,17.92707066728106,18320.318359375,0.7906434208584311,0.9282274206609928,0.2489159148181796,0.9482730521240098,0.36005195881685925
48,0.4375,3.5,9.55408944917068,11.61422254636147,11946.9443359375,0.7734716127525468,0.9235644899912766,0.2400571863076151,0.9145247338262943,0.4010281045450723
49,0.4375,3.5,12.526253284604731,16.92406887511524,16749.083984375,0.7930562903780531,0.9277099842511464,0.24739877684690612,0.9424933451271165,0.36764697165307414
50,0.4375,3.5,13.88729648430417,15.89227312509399,16153.2734375,0.7889401347187991,0.9214041227538996,0.24652482816069513,0.9391639397386405,0.37187141506061544
51,0.4375,3.5,13.769754199515466,15.763418311056672,15978.861328125,0.7864862456327694,0.9226557821166604,0.24631452412498134,0.9383627629638812,0.37288308757804106
52,0.4375,3.5,14.468072707874075,19.97154689735315,19818.712890625,0.7949877103062243,0.9248869236704492,0.250352780047143,0.9537469511198022,0.3526555864294196
53,0.4375,3.5,14.101371945901793,20.669139431661403,20968.916015625,0.8024927457801444,0.9283647687618712,0.2512991953777995,0.9573524263054051,0.3476485102477887
54,0.4375,3.5,11.100704182747403,15.529599347530134,15646.9521484375,0.7875245043442803,0.926125756935619,0.24613295272305635,0.9376710463751383,0.3737880612357292
55,0.4375,3.5,14.924778479434009,17.20279949819395,17285.291015625,0.7896278330131277,0.9241469664374348,0.24780799013338337,0.9440522889673323,0.36559991202969827
56,0.4375,3.5,16.250032612522705,18.45878258987136,18986.77734375,0.7872047475072776,0.9242220260689796,0.24944903978049593,0.9503040513694718,0.3573147896104284
57,0.4375,3.5,20.075860215489616,21.128409757507587,20792.93359375,0.7841143150157703,0.9246480277725972,0.2508599577086797,0.9556791012172592,0.3499360539405082
58,0.4375,3.5,14.29361221071101,15.061050922557186,14740.505859375,0.7722663558693771,0.9225544143373976,0.24458105521242865,0.9317589190205594,0.3810338458095644
59,0.4375,3.5,8.317757413110698,14.182106130784264,14025.7099609375,0.7878776358767234,0.9309931534585468,0.24410498842826578,0.9299452892943817,0.3833082984128438
60,0.4375,3.5,13.96767111621844,21.011404842349712,21124.65625,0.8038931776855066,0.9329456386661216,0.25143422051247816,0.9578668196766313,0.3469277601688864
61,0.4375,3.5,11.44726855380636,18.88999042543026,19091.078125,0.791784956232287,0.9211912449447356,0.2498889990000753,0.9519801252848957,0.3551005833972735
62,0.4375,3.5,8.88325078082778,21.771107130381708,19565.431640625,0.8033935887152945,0.9383273940312552,0.25055985823550125,0.9545358386678171,0.3516368492115578
63,0.4375,3.5,16.745440853454358,30.70108577182448,29474.6484375,0.8167350859316093,0.9400816416191156,0.25600569542584534,0.9752823652915975,0.32105172652125247
64,0.4375,3.5,13.716291630370552,19.991099719101083,19536.98828125,0.7890725669644988,0.9279742364771524,0.2501667749799202,0.9530383439866073,0.353637034427467
65,0.4375,3.5,13.15697536906962,14.910065089072,15435.4794921875,0.783606431728475,0.9266674441809536,0.24561815653798302,0.9357098726591151,0.37619842655684727
66,0.4375,3.5,14.693495626805426,23.336326706434303,22629.564453125,0.8015205480342841,0.9264900418261433,0.2525019088759382,0.9619342980613506,0.3411282568002427
67,0.4375,3.5,12.59184945758232,18.24271420928737,18464.859375,0.79149406643672,0.9210258621453272,0.24921334215496313,0.9494061348706186,0.3585628171660048
68,0.4375,3.5,13.063684201650112,16.64267093735822,16471.787109375,0.795432295085678,0.9255423922932782,0.2470221775121172,0.9410586477881013,0.3694799656169943
69,0.4375,3.5,12.444140830323926,23.27352973474694,21353.51171875,0.7973625258652403,0.9250365323131928,0.2517567366914255,0.9590954811770146,0.3452159494089114
70,0.4375,3.5,11.195916960824013,12.343178384300696,12682.1123046875,0.7658161152005012,0.9081703416996492,0.24133088199619904,0.9193770201856173,0.39557482627662244
71,0.4375,3.5,17.568910830466542,18.156200515178007,18919.12890625,0.7953756741311017,0.9271662460409048,0.2492836600106643,0.9496740186163939,0.3581455828031262
72,0.4375,3.5,9.9440242313538,14.754252642075173,14633.0859375,0.779704094712504,0.9240264044994498,0.24484742006982274,0.9327736657734305,0.37986035381456973
73,0.4375,3.5,15.141230393357745,23.31137043885254,23159.5078125,0.8004218093981521,0.9247501681124488,0.25281155813336603,0.9631139415833146,0.3394135858350303
74,0.4375,3.5,15.425657020058686,18.92371234803244,18316.8125,0.7939665300326122,0.9304217077313788,0.24891173403330874,0.9482571249558629,0.3600730530854776
75,0.4375,3.5,7.524581589843666,8.683047592167492,8705.1865234375,0.7548566937569963,0.9130589239165254,0.23139288971191566,0.8815171256815396,0.43453212538562314
76,0.4375,3.5,27.766497635302247,14.275003916327302,16744.267578125,0.7556224609871988,0.908667336231452,0.245990642182294,0.9371288984335866,0.3742352456145935
77,0.4375,3.5,14.026555764701316,18.79049643167829,18149.607421875,0.7908998084242763,0.9276949110583232,0.24884058047131127,0.9479860574933661,0.36044870181413957
78,0.4375,3.5,12.921281486619712,15.123318087887592,14090.6708984375,0.7706064233228598,0.9221545952867282,0.24376922166674866,0.9286661482158444,0.38477753553268934
79,0.4375,3.5,15.216974442618914,20.53745716077305,20609.94140625,0.7985769193395909,0.932267701973612,0.25095951002033157,0.9560583568967728,0.3494489577146783
80,0.4375,3.5,13.685229538664917,26.399534957215945,26170.248046875,0.816241623028022,0.9342160830924509,0.25459650164856684,0.9699138837897613,0.32933660070080856
81,0.4375,3.5,11.80184319032367,15.51166286180584,15146.1494140625,0.7656822700794372,0.9144910195549676,0.24541598018383082,0.9349396591974356,0.3771793529598825
82,0.4375,3.5,16.089440171440035,14.461095282769776,15156.0283203125,0.7744235400256082,0.9180448139828884,0.24492879083814192,0.9330836568275744,0.37938545839458326
83,0.4375,3.5,18.401962243612104,27.35828323820084,27205.779296875,0.8060984705299291,0.9285655232922708,0.2549285281617834,0.9711787759735494,0.3273812113090167
84,0.4375,3.5,20.983901055944216,39.75326869416223,37500.37109375,0.819937242966097,0.9378195408527608,0.2585096059756503,0.9848212929292436,0.30563608857504915
85,0.4375,3.5,10.1115341033902,12.37948459506613,12568.5439453125,0.7826096712230258,0.9261388337950922,0.24127222077597052,0.9191535436980329,0.3958490109392496
86,0.4375,3.5,17.82684152210931,20.95845425989856,20993.05859375,0.7962480700230671,0.9311507624359608,0.25112160951461876,0.9566758930728254,0.348563813523317
87,0.4375,3.5,15.87166910504379,16.88809866453134,17341.470703125,0.779891491240483,0.9174368043675551,0.24777390875833635,0.9439224521525187,0.3657537609174061
88,0.4375,3.5,9.09614555630574,10.46746863715116,10880.3759765625,0.7713242519978857,0.9196216483238978,0.23763019828708548,0.9052788511780228,0.41099031006028874
89,0.4375,3.5,13.894674929322388,13.678810069800187,14214.4150390625,0.7733248744610842,0.9184618019059656,0.24371517017422573,0.9284602330021705,0.3849877900100114
90,0.4375,3.5,15.696024553577208,12.822717737927936,14227.2724609375,0.7706445521195899,0.9178098223797666,0.24344212804156692,0.92742004842143,0.3861810518814454
91,0.4375,3.5,12.249528211063428,23.43961980595894,22518.240234375,0.8130673550326395,0.9367909655868693,0.2525555158593379,0.9621385198677413,0.3408551646036054
92,0.4375,3.5,19.312949688618875,40.62755804481505,38244.8671875,0.8158556221721521,0.9411382764515648,0.2587298904062212,0.9856604911358565,0.3042423545777357
93,0.4375,3.5,16.30556036858712,31.93421581709485,29737.64453125,0.8098846339159032,0.9400578824123822,0.2561398885115276,0.9757935888789957,0.3202552000895248
94,0.4375,3.5,15.685505173610794,19.78618328678341,20020.333984375,0.7997459484544223,0.927822500625202,0.2504340249140249,0.9540564625383219,0.3522150761442769
95,0.4375,3.5,15.832652875253864,25.762184099205328,24786.40625,0.8081935098519807,0.9316638789988162,0.25378639819905746,0.9668277039801514,0.33395485799243174
96,0.4375,3.5,22.228638002882487,20.68435417029693,20734.03515625,0.7876664080146222,0.9324358394326054,0.2506805032408958,0.9549954493261897,0.3508622552158641
97,0.4375,3.5,16.971879058002035,24.44935496876329,24316.08203125,0.8092966215023294,0.9305950822831646,0.2534429167354011,0.9655191728798906,0.33587913291464166
98,0.4375,3.5,16.108623892405912,12.369400148816885,13064.0244140625,0.7642452319370157,0.9233486770293988,0.24141917067309024,0.9197133657871622,0.3951087823042888
99,0.4375,3.5,14.875346387054025,22.23815115780584,21554.60546875,0.7899569716616531,0.9251470219598716,0.25173641210600384,0.9590180523928205,0.345297684185569
100,0.4375,3.5,18.86578194977789,24.48344066743978,23798.19921875,0.8020764091936645,0.9336982538908196,0.2530649197534538,0.9640791510475114,0.3379812960027818
